"country","emissions_type","year","total_emissions","proportion"
"Oceania","Coal",1953,54.092,0.748491725244922
"Oceania","Coal",1954,57.298,0.736430820641347
"Oceania","Coal",1955,57.503,0.697471041300261
"Oceania","Coal",1956,58.081,0.669683727472933
"Oceania","Coal",1957,58.284,0.667927252724585
"Oceania","Coal",1958,59.203,0.663160606671595
"Oceania","Coal",1959,63.321,0.670652530794243
"Oceania","Coal",1960,66.223,0.660262417994377
"Oceania","Coal",1961,63.581,0.634654928030984
"Oceania","Coal",1962,63.594,0.615660154510427
"Oceania","Coal",1963,65.27,0.59580644277903
"Oceania","Coal",1964,68.923,0.580565546636118
"Oceania","Coal",1965,70.467,0.544243379132973
"Oceania","Coal",1966,73.703,0.557178388103932
"Oceania","Coal",1967,74.644,0.538518144434023
"Oceania","Coal",1968,76.629,0.526906045437043
"Oceania","Coal",1969,78.118,0.508190322538675
"Oceania","Coal",1970,80.709,0.485572815767625
"Oceania","Coal",1971,78.207,0.458307695012394
"Oceania","Coal",1972,78.983,0.45387311803241
"Oceania","Coal",1973,84.631,0.437098440243776
"Oceania","Coal",1974,85.13,0.446335414798853
"Oceania","Coal",1975,89.896,0.456744521616307
"Oceania","Coal",1976,90.201,0.464460418318693
"Oceania","Coal",1977,96.005,0.462514211936099
"Oceania","Coal",1978,97.855,0.457593513119193
"Oceania","Coal",1979,98.826,0.461892231689249
"Oceania","Coal",1980,106.207,0.467075954210223
"Oceania","Coal",1981,109.066,0.462551740517066
"Oceania","Coal",1982,111.828,0.463447384125721
"Oceania","Coal",1983,109.77,0.476008759567225
"Oceania","Coal",1984,113.685,0.470202126735573
"Oceania","Coal",1985,123.786,0.491444406507809
"Oceania","Coal",1986,122.773,0.486491734161766
"Oceania","Coal",1987,130.711,0.494465628641034
"Oceania","Coal",1988,135.772,0.499571339738094
"Oceania","Coal",1989,145.918,0.50676529832604
"Oceania","Coal",1990,147.032,0.475059934992343
"Oceania","Coal",1991,151.104,0.484882713474313
"Oceania","Coal",1992,155.348,0.487494743712853
"Oceania","Coal",1993,155.457,0.481408765611403
"Oceania","Coal",1994,156.592,0.477343323710787
"Oceania","Coal",1995,160.914,0.473927423843927
"Oceania","Coal",1996,165.702,0.476089504895876
"Oceania","Coal",1997,172.98,0.482494309813897
"Oceania","Coal",1998,182.507,0.490867524643294
"Oceania","Coal",1999,188.191,0.491915162794588
"Oceania","Coal",2000,190.901,0.489379319538155
"Oceania","Coal",2001,196.197,0.490001273723093
"Oceania","Coal",2002,197.318,0.486003729054855
"Oceania","Coal",2003,203.972,0.490822288315863
"Oceania","Coal",2004,210.958,0.491383928779402
"Oceania","Coal",2005,210.301,0.483875495262506
"Oceania","Coal",2006,213.922,0.485253353778871
"Oceania","Coal",2007,210.911,0.469785188617046
"Oceania","Coal",2008,213.612,0.4713790151027
"Oceania","Coal",2009,213.241,0.470323693404383
"Oceania","Coal",2010,207.32,0.458542713567839
"Oceania","Coal",2011,199.036,0.441452671081874
"Oceania","Coal",2012,197.366,0.434143551615671
"Oceania","Coal",2013,183.758,0.410696645285296
"Oceania","Coal",2014,175.528,0.395517730112913
"Oceania","Coal",2015,181.715,0.401698178691195
"Oceania","Coal",2016,186.661,0.405277304939901
"Oceania","Coal",2017,184.577,0.396623339228272
"Oceania","Coal",2018,177.7,0.379332869395928
"Oceania","Coal",2019,173.733,0.369552685820764
"Oceania","Coal",2020,164.934,0.368739813678344
"Oceania","Coal",2021,160.011,0.366075799935026
"Oceania","Coal",2022,151.278,0.342973351652089
"Oceania","Flaring",1900,0,0
"Oceania","Flaring",1901,0,0
"Oceania","Flaring",1902,0,0
"Oceania","Flaring",1903,0,0
"Oceania","Flaring",1904,0,0
"Oceania","Flaring",1905,0,0
"Oceania","Flaring",1906,0,0
"Oceania","Flaring",1907,0,0
"Oceania","Flaring",1908,0,0
"Oceania","Flaring",1909,0,0
"Oceania","Flaring",1910,0,0
"Oceania","Flaring",1911,0,0
"Oceania","Flaring",1912,0,0
"Oceania","Flaring",1913,0,0
"Oceania","Flaring",1914,0,0
"Oceania","Flaring",1915,0,0
"Oceania","Flaring",1916,0,0
"Oceania","Flaring",1917,0,0
"Oceania","Flaring",1918,0,0
"Oceania","Flaring",1919,0,0
"Oceania","Flaring",1920,0,0
"Oceania","Flaring",1921,0,0
"Oceania","Flaring",1922,0,0
"Oceania","Flaring",1923,0,0
"Oceania","Flaring",1924,0,0
"Oceania","Flaring",1925,0,0
"Oceania","Flaring",1926,0,0
"Oceania","Flaring",1927,0,0
"Oceania","Flaring",1928,0,0
"Oceania","Flaring",1929,0,0
"Oceania","Flaring",1930,0,0
"Oceania","Flaring",1931,0,0
"Oceania","Flaring",1932,0,0
"Oceania","Flaring",1933,0,0
"Oceania","Flaring",1934,0,0
"Oceania","Flaring",1935,0,0
"Oceania","Flaring",1936,0,0
"Oceania","Flaring",1937,0,0
"Oceania","Flaring",1938,0,0
"Oceania","Flaring",1939,0,0
"Oceania","Flaring",1940,0,0
"Oceania","Flaring",1941,0,0
"Oceania","Flaring",1942,0,0
"Oceania","Flaring",1943,0,0
"Oceania","Flaring",1944,0,0
"Oceania","Flaring",1945,0,0
"Oceania","Flaring",1946,0,0
"Oceania","Flaring",1947,0,0
"Oceania","Flaring",1948,0,0
"Oceania","Flaring",1949,0,0
"Oceania","Flaring",1950,0,0
"Oceania","Flaring",1951,0,0
"Oceania","Flaring",1952,0,0
"Oceania","Flaring",1953,0,0
"Oceania","Flaring",1954,0,0
"Oceania","Flaring",1955,0,0
"Oceania","Flaring",1956,0,0
"Oceania","Flaring",1957,0,0
"Oceania","Flaring",1958,0,0
"Oceania","Flaring",1959,0,0
"Oceania","Flaring",1960,0,0
"Oceania","Flaring",1961,0,0
"Oceania","Flaring",1962,0,0
"Oceania","Flaring",1963,0,0
"Oceania","Flaring",1964,0,0
"Oceania","Flaring",1965,0,0
"Oceania","Flaring",1966,0,0
"Oceania","Flaring",1967,0,0
"Oceania","Flaring",1968,0,0
"Oceania","Flaring",1969,0,0
"Oceania","Flaring",1970,0.018,0.000108294126848521
"Oceania","Flaring",1971,0.026,0.000152364878723417
"Oceania","Flaring",1972,0.04,0.000229858636938283
"Oceania","Flaring",1973,0.048,0.000247908273938643
"Oceania","Flaring",1974,0.055,0.000288364240736954
"Oceania","Flaring",1975,0.066,0.000335333478983228
"Oceania","Flaring",1976,0.128,0.000659093951783158
"Oceania","Flaring",1977,0.172,0.000828628138669955
"Oceania","Flaring",1978,0.088,0.00041150916309324
"Oceania","Flaring",1979,0.172,0.000803892334512687
"Oceania","Flaring",1980,0.381,0.00167555752967408
"Oceania","Flaring",1981,0.077,0.000326559001153559
"Oceania","Flaring",1982,0.103,0.00042686161395133
"Oceania","Flaring",1983,0.539,0.00233733006656404
"Oceania","Flaring",1984,0.337,0.00139383486572448
"Oceania","Flaring",1985,0.352,0.00139747977227432
"Oceania","Flaring",1986,0.319,0.00126404716996085
"Oceania","Flaring",1987,0.256,0.000968420415512885
"Oceania","Flaring",1988,0.348,0.00128046155487771
"Oceania","Flaring",1989,0.535,0.00185802597763423
"Oceania","Flaring",1990,7.732,0.0249820679672506
"Oceania","Flaring",1991,7.556,0.0242467028206527
"Oceania","Flaring",1992,7.844,0.0246151142575612
"Oceania","Flaring",1993,7.655,0.0237054883392533
"Oceania","Flaring",1994,7.427,0.0226399105011751
"Oceania","Flaring",1995,7.561,0.0222688221763422
"Oceania","Flaring",1996,7.43,0.0213476302119248
"Oceania","Flaring",1997,7.44,0.0207524434328558
"Oceania","Flaring",1998,8.278,0.0222643590053926
"Oceania","Flaring",1999,7.889,0.02062117061542
"Oceania","Flaring",2000,8.82,0.0226102828079818
"Oceania","Flaring",2001,8.914,0.0222626816616342
"Oceania","Flaring",2002,8.772,0.02160585811365
"Oceania","Flaring",2003,7.883,0.0189690354499341
"Oceania","Flaring",2004,7.93,0.0184713286778442
"Oceania","Flaring",2005,8.421,0.0193756356156441
"Oceania","Flaring",2006,8.75,0.0198482009590651
"Oceania","Flaring",2007,8.991,0.0200266398189561
"Oceania","Flaring",2008,9.476,0.0209107519573488
"Oceania","Flaring",2009,9.507,0.0209686099445954
"Oceania","Flaring",2010,9.749,0.0215624778823696
"Oceania","Flaring",2011,9.407,0.0208642922730922
"Oceania","Flaring",2012,9.658,0.0212445832691758
"Oceania","Flaring",2013,10.037,0.0224325592830163
"Oceania","Flaring",2014,11.044,0.0248854758862803
"Oceania","Flaring",2015,12.313,0.0272190500191216
"Oceania","Flaring",2016,13.767,0.0298908323490586
"Oceania","Flaring",2017,16.044,0.0344757193722858
"Oceania","Flaring",2018,18.005,0.0384349370482481
"Oceania","Flaring",2019,21.175,0.0450419789116326
"Oceania","Flaring",2020,15.433,0.0345032652121326
"Oceania","Flaring",2021,14.109,0.032278802465351
"Oceania","Flaring",2022,14.145,0.032069157836029
"Oceania","Gas",1900,0,0
"Oceania","Gas",1901,0,0
"Oceania","Gas",1902,0,0
"Oceania","Gas",1903,0,0
"Oceania","Gas",1904,0,0
"Oceania","Gas",1905,0,0
"Oceania","Gas",1906,0,0
"Oceania","Gas",1907,0,0
"Oceania","Gas",1908,0,0
"Oceania","Gas",1909,0,0
"Oceania","Gas",1910,0,0
"Oceania","Gas",1911,0,0
"Oceania","Gas",1912,0,0
"Oceania","Gas",1913,0,0
"Oceania","Gas",1914,0,0
"Oceania","Gas",1915,0,0
"Oceania","Gas",1916,0,0
"Oceania","Gas",1917,0,0
"Oceania","Gas",1918,0,0
"Oceania","Gas",1919,0,0
"Oceania","Gas",1920,0,0
"Oceania","Gas",1921,0,0
"Oceania","Gas",1922,0,0
"Oceania","Gas",1923,0,0
"Oceania","Gas",1924,0,0
"Oceania","Gas",1925,0,0
"Oceania","Gas",1926,0,0
"Oceania","Gas",1927,0,0
"Oceania","Gas",1928,0,0
"Oceania","Gas",1929,0,0
"Oceania","Gas",1930,0,0
"Oceania","Gas",1931,0,0
"Oceania","Gas",1932,0,0
"Oceania","Gas",1933,0,0
"Oceania","Gas",1934,0,0
"Oceania","Gas",1935,0,0
"Oceania","Gas",1936,0,0
"Oceania","Gas",1937,0,0
"Oceania","Gas",1938,0,0
"Oceania","Gas",1939,0,0
"Oceania","Gas",1940,0,0
"Oceania","Gas",1941,0,0
"Oceania","Gas",1942,0,0
"Oceania","Gas",1943,0,0
"Oceania","Gas",1944,0,0
"Oceania","Gas",1945,0,0
"Oceania","Gas",1946,0,0
"Oceania","Gas",1947,0,0
"Oceania","Gas",1948,0,0
"Oceania","Gas",1949,0,0
"Oceania","Gas",1950,0,0
"Oceania","Gas",1951,0,0
"Oceania","Gas",1952,0,0
"Oceania","Gas",1953,0,0
"Oceania","Gas",1954,0,0
"Oceania","Gas",1955,0,0
"Oceania","Gas",1956,0,0
"Oceania","Gas",1957,0,0
"Oceania","Gas",1958,0,0
"Oceania","Gas",1959,0,0
"Oceania","Gas",1960,0,0
"Oceania","Gas",1961,0,0
"Oceania","Gas",1962,0.004,3.87244176815691e-05
"Oceania","Gas",1963,0.007,6.38983468584834e-05
"Oceania","Gas",1964,0.007,5.8963754137992e-05
"Oceania","Gas",1965,0.007,5.40636560933602e-05
"Oceania","Gas",1966,0.007,5.29184526644441e-05
"Oceania","Gas",1967,0.007,5.05014068249044e-05
"Oceania","Gas",1968,0.011,7.56367236921723e-05
"Oceania","Gas",1969,0.487,0.00316813905983684
"Oceania","Gas",1970,2.96,0.0178083675262012
"Oceania","Gas",1971,4.364,0.0255738588749612
"Oceania","Gas",1972,6.266,0.036007355476382
"Oceania","Gas",1973,6.991,0.0361068071480219
"Oceania","Gas",1974,8.284,0.0434328976411805
"Oceania","Gas",1975,8.973,0.0455901107108562
"Oceania","Gas",1976,10.944,0.05635253287746
"Oceania","Gas",1977,13.784,0.0664058736245736
"Oceania","Gas",1978,16.492,0.0771205581560649
"Oceania","Gas",1979,17.294,0.0808285699596652
"Oceania","Gas",1980,19.492,0.0857216991296776
"Oceania","Gas",1981,22.523,0.0955206283504105
"Oceania","Gas",1982,26.392,0.109376036071879
"Oceania","Gas",1983,26.982,0.117005268749593
"Oceania","Gas",1984,29.645,0.122611972090215
"Oceania","Gas",1985,37.017,0.1469616725292
"Oceania","Gas",1986,36.33,0.143958726284256
"Oceania","Gas",1987,36.886,0.139535763463314
"Oceania","Gas",1988,38.367,0.141170886425268
"Oceania","Gas",1989,39.243,0.136288810168785
"Oceania","Gas",1990,41.744,0.134874734250506
"Oceania","Gas",1991,40.887,0.13120367102012
"Oceania","Gas",1992,42.54,0.13349400312553
"Oceania","Gas",1993,43.99,0.136225268718975
"Oceania","Gas",1994,44.809,0.136592399306201
"Oceania","Gas",1995,47.052,0.13857857704553
"Oceania","Gas",1996,48.156,0.1383602261757
"Oceania","Gas",1997,50.591,0.141113826036506
"Oceania","Gas",1998,51.767,0.139231586449886
"Oceania","Gas",1999,54.968,0.143681646138726
"Oceania","Gas",2000,56.344,0.144439203461783
"Oceania","Gas",2001,60.067,0.150017107849381
"Oceania","Gas",2002,60.746,0.149620321132214
"Oceania","Gas",2003,58.514,0.14080351900513
"Oceania","Gas",2004,60.041,0.139853347433347
"Oceania","Gas",2005,62.351,0.143461614567275
"Oceania","Gas",2006,63.656,0.144395094885742
"Oceania","Gas",2007,69.584,0.154992070421782
"Oceania","Gas",2008,69.904,0.154257619757968
"Oceania","Gas",2009,71.24,0.157126724776794
"Oceania","Gas",2010,73.308,0.162139924976998
"Oceania","Gas",2011,74.798,0.165898515301664
"Oceania","Gas",2012,76.694,0.168702844196124
"Oceania","Gas",2013,78.503,0.175453143508482
"Oceania","Gas",2014,80.018,0.180304781733826
"Oceania","Gas",2015,80.755,0.178516558458066
"Oceania","Gas",2016,82.912,0.18001806433683
"Oceania","Gas",2017,85.074,0.182808984659551
"Oceania","Gas",2018,87.228,0.186203981607586
"Oceania","Gas",2019,89.906,0.191241754712125
"Oceania","Gas",2020,93.257,0.208492905066277
"Oceania","Gas",2021,88.74,0.203020832856705
"Oceania","Gas",2022,91.646,0.207777309228753
"Oceania","Oil",1900,0.121,0.00959708121827411
"Oceania","Oil",1901,0.234,0.0165032794978489
"Oceania","Oil",1902,0.11,0.00761983929066223
"Oceania","Oil",1903,0.174,0.0120883701542309
"Oceania","Oil",1904,0.167,0.0111504306603459
"Oceania","Oil",1905,0.185,0.0118650590046178
"Oceania","Oil",1906,0.178,0.0097694840834248
"Oceania","Oil",1907,0.223,0.0113932457977827
"Oceania","Oil",1908,0.227,0.0108389437998377
"Oceania","Oil",1909,0.25,0.0132661183337755
"Oceania","Oil",1910,0.27,0.0119421469326374
"Oceania","Oil",1911,0.287,0.0118909512761021
"Oceania","Oil",1912,0.425,0.0163003873739117
"Oceania","Oil",1913,0.411,0.0152137701277068
"Oceania","Oil",1914,0.443,0.0147646980402613
"Oceania","Oil",1915,0.476,0.0174993566413
"Oceania","Oil",1916,0.581,0.0233408323959505
"Oceania","Oil",1917,0.574,0.0221186081461215
"Oceania","Oil",1918,0.424,0.0151927762648703
"Oceania","Oil",1919,0.447,0.0169865095952879
"Oceania","Oil",1920,0.574,0.0192204661130458
"Oceania","Oil",1921,0.632,0.0231637589796218
"Oceania","Oil",1922,0.578,0.0202928062352982
"Oceania","Oil",1923,0.835,0.0282859078590786
"Oceania","Oil",1924,1.121,0.0348342189490693
"Oceania","Oil",1925,1.397,0.0414281901485721
"Oceania","Oil",1926,1.733,0.051182846510529
"Oceania","Oil",1927,2.375,0.0664057039004613
"Oceania","Oil",1928,2.732,0.080988942578484
"Oceania","Oil",1929,3.254,0.102327044025157
"Oceania","Oil",1930,3.871,0.125828890911455
"Oceania","Oil",1931,3.009,0.112318029115342
"Oceania","Oil",1932,2.713,0.102034675993832
"Oceania","Oil",1933,3.206,0.113174244563683
"Oceania","Oil",1934,3.516,0.116454689984102
"Oceania","Oil",1935,3.734,0.112779002688091
"Oceania","Oil",1936,4.469,0.125213639292819
"Oceania","Oil",1937,4.905,0.128611883161152
"Oceania","Oil",1938,5.665,0.14930683675083
"Oceania","Oil",1939,5.842,0.137636941924844
"Oceania","Oil",1940,6.308,0.15728712130657
"Oceania","Oil",1941,4.79,0.108038614218694
"Oceania","Oil",1942,5.525,0.117246355282983
"Oceania","Oil",1943,6.204,0.133235976290697
"Oceania","Oil",1944,6.818,0.146633116115018
"Oceania","Oil",1945,6.465,0.144375711829206
"Oceania","Oil",1946,7.32,0.151640702684786
"Oceania","Oil",1947,6.763,0.13464601417536
"Oceania","Oil",1948,8.592,0.16361351258712
"Oceania","Oil",1949,10.421,0.194157211260783
"Oceania","Oil",1950,13.842,0.213891678899791
"Oceania","Oil",1951,17.458,0.250189885209017
"Oceania","Oil",1952,18.232,0.251475862068965
"Oceania","Oil",1953,17.249,0.238681020645376
"Oceania","Oil",1954,19.402,0.249367007261744
"Oceania","Oil",1955,23.754,0.28811935229547
"Oceania","Oil",1956,27.369,0.315569186777203
"Oceania","Oil",1957,27.563,0.315868486494539
"Oceania","Oil",1958,28.581,0.320149203575509
"Oceania","Oil",1959,29.526,0.312719107787792
"Oceania","Oil",1960,32.389,0.32292767552693
"Oceania","Oil",1961,34.864,0.348006627937154
"Oceania","Oil",1962,37.933,0.36723333397874
"Oceania","Oil",1963,42.375,0.386813206875462
"Oceania","Oil",1964,47.592,0.40088614099076
"Oceania","Oil",1965,56.688,0.437822933802915
"Oceania","Oil",1966,56.297,0.425592875664316
"Oceania","Oil",1967,61.644,0.444729817473487
"Oceania","Oil",1968,66.448,0.456900819627042
"Oceania","Oil",1969,72.562,0.472046214496676
"Oceania","Oil",1970,79.859,0.480458926444223
"Oceania","Oil",1971,85.281,0.49976266240045
"Oceania","Oil",1972,85.798,0.49303528330077
"Oceania","Oil",1973,98.75,0.510019626071687
"Oceania","Oil",1974,94.049,0.493097608673996
"Oceania","Oil",1975,94.787,0.48159476473308
"Oceania","Oil",1976,89.856,0.462683954151777
"Oceania","Oil",1977,94.593,0.455711753030274
"Oceania","Oil",1978,96.457,0.451056128914598
"Oceania","Oil",1979,94.608,0.442178174323118
"Oceania","Oil",1980,98.197,0.431849665987941
"Oceania","Oil",1981,100.613,0.426702347831988
"Oceania","Oil",1982,99.653,0.412990683641668
"Oceania","Oil",1983,90.435,0.392164090110796
"Oceania","Oil",1984,94.894,0.392482390943796
"Oceania","Oil",1985,87.213,0.34624546414591
"Oceania","Oil",1986,89.455,0.354468149181341
"Oceania","Oil",1987,93.056,0.352020821038934
"Oceania","Oil",1988,93.635,0.344528786468318
"Oceania","Oil",1989,98.381,0.341671876085296
"Oceania","Oil",1990,106.297,0.343445276605644
"Oceania","Oil",1991,105.633,0.338969290504765
"Oceania","Oil",1992,106.513,0.334246515160074
"Oceania","Oil",1993,109.077,0.337782305889057
"Oceania","Oil",1994,111.552,0.340046761307
"Oceania","Oil",1995,116.461,0.343003478306969
"Oceania","Oil",1996,119.293,0.342748701328552
"Oceania","Oil",1997,119.794,0.334142232338109
"Oceania","Oil",1998,121.112,0.32574064361695
"Oceania","Oil",1999,123.042,0.32162125426068
"Oceania","Oil",2000,125.664,0.322142696007055
"Oceania","Oil",2001,126.798,0.316677530775398
"Oceania","Oil",2002,130.388,0.321151918345029
"Oceania","Oil",2003,136.341,0.328080332649938
"Oceania","Oil",2004,141.574,0.329767955389296
"Oceania","Oil",2005,144.492,0.332457468397535
"Oceania","Oil",2006,145.416,0.329856684647246
"Oceania","Oil",2007,149.875,0.333833015556229
"Oceania","Oil",2008,150.759,0.332680883741868
"Oceania","Oil",2009,150.364,0.331642375692558
"Oceania","Oil",2010,152.786,0.337926427914219
"Oceania","Oil",2011,158.694,0.351975975123429
"Oceania","Oil",2012,162.104,0.356578165900442
"Oceania","Oil",2013,166.899,0.3730170082471
"Oceania","Oil",2014,168.596,0.379897835252021
"Oceania","Oil",2015,169.01,0.373612575629964
"Oceania","Oil",2016,169.081,0.367107708608351
"Oceania","Oil",2017,171.583,0.368701530606763
"Oceania","Oil",2018,177.531,0.378972108253959
"Oceania","Oil",2019,177.215,0.376959352671782
"Oceania","Oil",2020,166.06,0.371257190509087
"Oceania","Oil",2021,166.349,0.380575980672527
"Oceania","Oil",2022,176.12,0.39929445585588
"Oceania","Other",1900,0,0
"Oceania","Other",1901,0,0
"Oceania","Other",1902,0,0
"Oceania","Other",1903,0,0
"Oceania","Other",1904,0,0
"Oceania","Other",1905,0,0
"Oceania","Other",1906,0,0
"Oceania","Other",1907,0,0
"Oceania","Other",1908,0,0
"Oceania","Other",1909,0,0
"Oceania","Other",1910,0,0
"Oceania","Other",1911,0,0
"Oceania","Other",1912,0,0
"Oceania","Other",1913,0,0
"Oceania","Other",1914,0,0
"Oceania","Other",1915,0,0
"Oceania","Other",1916,0,0
"Oceania","Other",1917,0,0
"Oceania","Other",1918,0,0
"Oceania","Other",1919,0,0
"Oceania","Other",1920,0,0
"Oceania","Other",1921,0,0
"Oceania","Other",1922,0,0
"Oceania","Other",1923,0,0
"Oceania","Other",1924,0,0
"Oceania","Other",1925,0,0
"Oceania","Other",1926,0,0
"Oceania","Other",1927,0,0
"Oceania","Other",1928,0,0
"Oceania","Other",1929,0,0
"Oceania","Other",1930,0,0
"Oceania","Other",1931,0,0
"Oceania","Other",1932,0,0
"Oceania","Other",1933,0,0
"Oceania","Other",1934,0,0
"Oceania","Other",1935,0,0
"Oceania","Other",1936,0,0
"Oceania","Other",1937,0,0
"Oceania","Other",1938,0,0
"Oceania","Other",1939,0,0
"Oceania","Other",1940,0,0
"Oceania","Other",1941,0,0
"Oceania","Other",1942,0,0
"Oceania","Other",1943,0,0
"Oceania","Other",1944,0,0
"Oceania","Other",1945,0,0
"Oceania","Other",1946,0,0
"Oceania","Other",1947,0,0
"Oceania","Other",1948,0,0
"Oceania","Other",1949,0,0
"Oceania","Other",1950,0,0
"Oceania","Other",1951,0,0
"Oceania","Other",1952,0,0
"Oceania","Other",1953,0,0
"Oceania","Other",1954,0,0
"Oceania","Other",1955,0,0
"Oceania","Other",1956,0,0
"Oceania","Other",1957,0,0
"Oceania","Other",1958,0,0
"Oceania","Other",1959,0,0
"Oceania","Other",1960,0,0
"Oceania","Other",1961,0,0
"Oceania","Other",1962,0,0
"Oceania","Other",1963,0,0
"Oceania","Other",1964,0,0
"Oceania","Other",1965,0,0
"Oceania","Other",1966,0,0
"Oceania","Other",1967,0,0
"Oceania","Other",1968,0,0
"Oceania","Other",1969,0,0
"Oceania","Other",1970,0,0
"Oceania","Other",1971,0,0
"Oceania","Other",1972,0,0
"Oceania","Other",1973,0,0
"Oceania","Other",1974,0,0
"Oceania","Other",1975,0,0
"Oceania","Other",1976,0,0
"Oceania","Other",1977,0,0
"Oceania","Other",1978,0,0
"Oceania","Other",1979,0,0
"Oceania","Other",1980,0,0
"Oceania","Other",1981,0,0
"Oceania","Other",1982,0,0
"Oceania","Other",1983,0,0
"Oceania","Other",1984,0,0
"Oceania","Other",1985,0,0
"Oceania","Other",1986,0,0
"Oceania","Other",1987,0,0
"Oceania","Other",1988,0,0
"Oceania","Other",1989,0,0
"Oceania","Other",1990,2.727,0.00881092852388676
"Oceania","Other",1991,2.76,0.0088566569329012
"Oceania","Other",1992,2.95,0.00925734154255553
"Oceania","Other",1993,3.179,0.00984451305427643
"Oceania","Other",1994,3.613,0.0110135985782612
"Oceania","Other",1995,3.571,0.0105173871170107
"Oceania","Other",1996,3.639,0.01045545442008
"Oceania","Other",1997,3.911,0.0109089793368144
"Oceania","Other",1998,4.14,0.0111348690846008
"Oceania","Other",1999,4.388,0.0114698563392652
"Oceania","Other",2000,4.129,0.0105847911240541
"Oceania","Other",2001,4.274,0.0106742990152372
"Oceania","Other",2002,4.654,0.011463025953138
"Oceania","Other",2003,4.656,0.0112038347145621
"Oceania","Other",2004,4.676,0.0108917948168473
"Oceania","Other",2005,4.709,0.0108348020560584
"Oceania","Other",2006,4.567,0.01035962671772
"Oceania","Other",2007,4.829,0.010756161014986
"Oceania","Other",2008,4.804,0.0106010186157771
"Oceania","Other",2009,4.53,0.00999135406006282
"Oceania","Other",2010,4.736,0.0104749097600679
"Oceania","Other",2011,4.787,0.0106173452866262
"Oceania","Other",2012,4.597,0.0101119641010976
"Oceania","Other",2013,4.238,0.0094718726951702
"Oceania","Other",2014,4.738,0.0106761485647588
"Oceania","Other",2015,4.757,0.0105157980135598
"Oceania","Other",2016,4.611,0.0100113770582922
"Oceania","Other",2017,4.537,0.00974921084468091
"Oceania","Other",2018,4.543,0.00969785720689758
"Oceania","Other",2019,4.559,0.00969758592010074
"Oceania","Other",2020,4.343,0.00970956267843529
"Oceania","Other",2021,4.555,0.0104210039853763
"Oceania","Other",2022,4.555,0.0103269716467382
"South America","Cement",1900,0,0
"South America","Cement",1901,0,0
"South America","Cement",1902,0,0
"South America","Cement",1903,0,0
"South America","Cement",1904,0,0
"South America","Cement",1905,0,0
"South America","Cement",1906,0,0
"South America","Cement",1907,0,0
"South America","Cement",1908,0,0
"South America","Cement",1909,0,0
"South America","Cement",1910,0,0
"South America","Cement",1911,0,0
"South America","Cement",1912,0,0
"South America","Cement",1913,0,0
"South America","Cement",1914,0,0
"South America","Cement",1915,0,0
"South America","Cement",1916,0,0
"South America","Cement",1917,0,0
"South America","Cement",1918,0,0
"South America","Cement",1919,0,0
"South America","Cement",1920,0,0
"South America","Cement",1921,0,0
"South America","Cement",1922,0,0
"South America","Cement",1923,0,0
"South America","Cement",1924,0,0
"South America","Cement",1925,0,0
"South America","Cement",1926,0,0
"South America","Cement",1927,0,0
"South America","Cement",1928,0.24,0.00763650248186331
"South America","Cement",1929,0.32,0.0092955700798838
"South America","Cement",1930,0.323,0.0110912712039008
"South America","Cement",1931,0.414,0.0162066940692895
"South America","Cement",1932,0.462,0.015952487828459
"South America","Cement",1933,0.512,0.015562783063315
"South America","Cement",1934,0.664,0.0178221542260515
"South America","Cement",1935,0.818,0.0199118814050291
"South America","Cement",1936,0.937,0.0236640064652995
"South America","Cement",1937,1.152,0.0229660493211858
"South America","Cement",1938,1.327,0.0286776305837097
"South America","Cement",1939,1.349,0.0286649242472536
"South America","Cement",1940,1.392,0.0274464183607075
"South America","Cement",1941,1.486,0.0292790573956219
"South America","Cement",1942,1.436,0.0298135614333762
"South America","Cement",1943,1.403,0.0288861437101091
"South America","Cement",1944,1.559,0.0289427271883412
"South America","Cement",1945,1.603,0.0296100633577775
"South America","Cement",1946,1.777,0.0149609348689971
"South America","Cement",1947,1.963,0.0316062343015393
"South America","Cement",1948,2.036,0.0292932780847145
"South America","Cement",1949,2.3,0.032474408753971
"South America","Cement",1950,2.606,0.0231500399751266
"South America","Cement",1951,2.846,0.0216793497718565
"South America","Cement",1952,3.125,0.0220905819896369
"South America","Cement",1953,3.547,0.0252218556231868
"South America","Cement",1954,3.986,0.0263901854463358
"South America","Cement",1955,4.336,0.0254959839121282
"South America","Cement",1956,4.878,0.0264866860692411
"South America","Cement",1957,5.252,0.0272259776883839
"South America","Cement",1958,5.469,0.0305982006982365
"South America","Cement",1959,5.673,0.0288007554296506
"South America","Cement",1960,6.011,0.0301846430418648
"South America","Cement",1961,6.355,0.0314984436646246
"South America","Cement",1962,6.73,0.0312110152159496
"South America","Cement",1963,6.761,0.0308188112809339
"South America","Cement",1964,7.479,0.0324964805255748
"South America","Cement",1965,7.913,0.0329580620842757
"South America","Cement",1966,8.381,0.0332592563196952
"South America","Cement",1967,8.58,0.0320955234600321
"South America","Cement",1968,9.61,0.0334138836251108
"South America","Cement",1969,9.911,0.031844207252421
"South America","Cement",1970,11.404,0.0337570228460805
"South America","Cement",1971,12.089,0.034885063109962
"South America","Cement",1972,13.15,0.0362702589393087
"South America","Cement",1973,14.645,0.0372962331950482
"South America","Cement",1974,15.506,0.0372266103281877
"South America","Cement",1975,16.107,0.0391271395187267
